client_id,true_labels,predicted_labels,scores
3,0,0.0,4.3625987e-05
3,1,1.0,1.0
3,0,0.0,4.116586e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,5.249715e-05
3,0,0.0,4.60989e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,0.0002637068
3,0,0.0,3.9170416e-05
3,0,0.0,6.2283536e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,4.3991076e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,5.7180558e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,0.0005433818
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,6.261274e-05
3,1,1.0,1.0
3,0,0.0,4.475242e-05
3,1,1.0,1.0
3,0,0.0,0.0004126885
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,3.7326798e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,5.2671152e-05
3,0,0.0,1.7598879e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,5.7439553e-05
3,1,1.0,1.0
3,0,0.0,5.363634e-05
3,0,0.0,6.103498e-05
3,0,0.0,4.2317377e-05
3,0,0.0,5.9507875e-05
3,0,0.0,5.7805188e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,6.058805e-05
3,0,0.0,5.141617e-05
3,0,0.0,0.000103971826
3,1,1.0,1.0
3,0,0.0,2.890648e-05
3,0,0.0,4.3411175e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,5.0063354e-05
3,0,0.0,7.644696e-05
3,1,1.0,1.0
3,0,0.0,4.631014e-05
3,1,1.0,1.0
3,0,0.0,5.3003198e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,6.1695355e-05
3,0,0.0,5.9663107e-05
3,1,1.0,1.0
3,1,1.0,0.99999994
3,1,1.0,1.0
3,0,0.0,4.376316e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,5.201944e-05
3,1,1.0,1.0
3,0,0.0,5.252619e-05
3,1,1.0,1.0
3,0,0.0,3.7730275e-05
3,0,0.0,4.5079883e-05
3,1,1.0,1.0
3,0,0.0,1.1955541e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,5.975376e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,3.2871576e-05
3,0,0.0,4.3655324e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,0.000107718806
3,0,0.0,4.631782e-05
3,0,0.0,6.426412e-05
3,0,0.0,2.4630843e-05
3,0,0.0,5.006708e-05
3,1,1.0,1.0
3,0,0.0,5.3788266e-05
3,1,1.0,1.0
3,0,0.0,0.0032985117
3,0,0.0,4.3870255e-05
3,0,0.0,4.9816426e-05
3,1,1.0,1.0
3,0,0.0,0.0045379167
3,0,0.0,5.1990177e-05
3,1,1.0,1.0
3,0,0.0,4.81254e-05
3,0,0.0,4.7254878e-05
3,1,1.0,1.0
3,0,0.0,4.9892442e-05
3,1,1.0,1.0
3,0,0.0,5.14798e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,6.8746405e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,3.841462e-05
3,0,0.0,4.7754547e-05
3,1,1.0,1.0
3,0,0.0,5.6599314e-05
3,0,0.0,4.634517e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,4.6528592e-05
3,1,1.0,1.0
3,0,0.0,5.7397716e-05
3,1,1.0,1.0
3,0,0.0,1.916988e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,5.2199422e-05
3,1,1.0,1.0
3,0,0.0,5.238553e-05
3,0,0.0,5.3342945e-05
3,0,0.0,9.173775e-05
3,1,1.0,1.0
3,0,0.0,4.819278e-05
3,1,1.0,1.0
3,0,0.0,3.9141705e-05
3,1,1.0,1.0
3,0,0.0,4.3296943e-05
3,0,0.0,5.027122e-05
3,0,0.0,3.4118035e-05
3,0,0.0,0.00061840453
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,3.9938233e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,5.504012e-05
3,0,0.0,5.5902354e-05
3,1,1.0,1.0
3,0,0.0,4.7280115e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,0.00075984764
3,1,1.0,1.0
3,0,0.0,5.4675133e-05
3,0,0.0,5.429982e-05
3,0,0.0,0.000102210826
3,0,0.0,4.875869e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,4.6018788e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,3.006514e-05
3,0,0.0,6.0748185e-05
3,0,0.0,4.1579926e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,3.3484714e-05
3,0,0.0,4.4265962e-05
3,0,0.0,3.5537538e-05
3,0,0.0,5.842996e-05
3,0,0.0,5.980934e-05
3,1,1.0,1.0
3,0,0.0,4.574689e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,4.5802422e-05
3,1,1.0,1.0
3,0,0.0,4.882066e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,1.8832661e-05
3,1,1.0,1.0
3,0,0.0,0.0002963106
3,1,1.0,1.0
3,0,0.0,3.6870493e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,4.438584e-05
3,0,0.0,1.731973e-05
3,0,0.0,5.405705e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,4.3599157e-05
3,0,0.0,9.7585595e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,3.4623157e-05
3,0,0.0,3.3663084e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,0.00010650286
3,1,1.0,1.0
3,0,0.0,6.055801e-05
3,0,0.0,4.366057e-05
3,0,0.0,5.3092645e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,5.145575e-05
3,1,1.0,1.0
3,0,0.0,4.5862907e-05
3,1,1.0,1.0
3,0,0.0,2.5302877e-05
3,0,0.0,5.4176107e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,3.800741e-05
3,1,1.0,1.0
3,0,0.0,8.210092e-05
3,0,0.0,3.7021287e-05
3,0,0.0,4.228724e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,1.1998074e-05
3,0,0.0,4.7967653e-05
3,1,1.0,1.0
3,0,0.0,4.3180087e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,2.8271232e-05
3,0,0.0,4.7451264e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,5.8024336e-05
3,0,0.0,4.471987e-05
3,0,0.0,4.904231e-05
3,0,0.0,1.730223e-05
3,1,1.0,1.0
3,0,0.0,3.778623e-05
3,0,0.0,6.174998e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,3.559964e-05
3,0,0.0,2.5572142e-05
3,0,0.0,0.00012606784
3,0,0.0,6.2001054e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,5.0862753e-05
3,0,0.0,4.6971425e-05
3,1,1.0,1.0
3,0,0.0,5.617586e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,6.923292e-05
3,0,0.0,5.567173e-05
3,0,0.0,4.6160098e-05
3,0,0.0,5.4017728e-05
3,0,0.0,0.00020711483
3,0,0.0,4.319582e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,4.4737444e-05
3,1,1.0,1.0
3,0,0.0,4.9143902e-05
3,0,0.0,5.4390828e-05
3,0,0.0,0.00014363354
3,1,1.0,1.0
3,0,0.0,2.6970612e-05
3,0,0.0,5.775372e-05
3,0,0.0,2.8420503e-05
3,0,0.0,4.9250302e-05
3,0,0.0,5.4630626e-05
3,1,1.0,1.0
3,0,0.0,5.0233702e-05
3,0,0.0,4.4062912e-05
3,0,0.0,4.6925037e-05
3,0,0.0,5.7021723e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,4.7418514e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,4.9759594e-05
3,1,1.0,1.0
3,0,0.0,0.0030204672
3,0,0.0,0.00072657317
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,4.085159e-05
3,0,0.0,0.00021238798
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,4.4542812e-05
3,1,1.0,1.0
3,0,0.0,5.5042117e-05
3,1,1.0,0.99999994
3,0,0.0,4.9748873e-05
3,1,1.0,1.0
3,0,0.0,5.3608983e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,4.20087e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,4.9216218e-05
3,0,0.0,5.3848515e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,6.41823e-05
3,1,1.0,1.0
3,0,0.0,5.0450504e-05
3,0,0.0,0.00011419717
3,0,0.0,4.704534e-05
3,0,0.0,4.206149e-05
3,0,0.0,4.9353785e-05
3,0,0.0,5.0962524e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,4.0450483e-05
3,1,1.0,1.0
3,0,0.0,3.8582395e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,1.376564e-05
3,0,0.0,4.499021e-05
3,1,1.0,1.0
3,0,0.0,5.8727022e-05
3,0,0.0,4.385327e-05
3,0,0.0,5.9194204e-05
3,0,0.0,5.8291324e-05
3,0,0.0,4.4727974e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,6.665268e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,3.2825592e-05
3,0,0.0,4.739731e-05
3,0,0.0,4.6112356e-05
3,0,0.0,4.1118812e-05
3,0,0.0,5.9073638e-05
3,0,0.0,5.1804684e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,5.9896272e-05
3,1,1.0,1.0
3,0,0.0,0.002513095
3,1,1.0,1.0
3,0,0.0,4.7993086e-05
3,1,1.0,1.0
3,0,0.0,6.04861e-05
3,1,1.0,0.99999994
3,0,0.0,3.536525e-05
3,1,1.0,1.0
3,0,0.0,3.388503e-05
3,0,0.0,0.0003022294
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,4.9864717e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,3.4268327e-05
3,0,0.0,4.7299014e-05
3,1,1.0,1.0
3,0,0.0,5.1252468e-05
3,0,0.0,5.3601674e-05
3,1,1.0,1.0
3,0,0.0,6.80035e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,3.9136066e-05
3,0,0.0,4.5502977e-05
3,1,1.0,1.0
3,0,0.0,3.66175e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,3.4444267e-05
3,0,0.0,4.635193e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,5.108227e-05
3,0,0.0,4.3391265e-05
3,0,0.0,1.7142913e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,0.00011286947
3,1,1.0,1.0
3,0,0.0,4.0105784e-05
3,0,0.0,5.358624e-05
3,1,1.0,1.0
3,0,0.0,0.0026513608
3,0,0.0,4.5037985e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,5.52967e-05
3,1,1.0,1.0
3,0,0.0,4.3307104e-05
3,0,0.0,5.495474e-05
3,1,1.0,1.0
3,0,0.0,6.1502804e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,3.5337674e-05
3,1,1.0,1.0
3,0,0.0,4.6208937e-05
3,1,1.0,1.0
3,0,0.0,4.9377937e-05
3,0,0.0,0.00034872512
3,0,0.0,4.4986304e-05
3,0,0.0,6.2381856e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,0.00052075146
3,0,0.0,5.8791637e-05
3,1,1.0,1.0
3,0,0.0,5.0558243e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,3.1899537e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,0.0007447828
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,0.00011891683
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,2.7027256e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,4.571436e-05
3,0,0.0,3.537284e-05
3,1,1.0,1.0
3,0,0.0,4.6487123e-05
3,0,0.0,1.4372522e-05
3,0,0.0,5.3538737e-05
3,0,0.0,3.4791923e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,4.6140907e-05
3,0,0.0,2.5966416e-05
3,1,1.0,1.0
3,0,0.0,5.2845888e-05
3,0,0.0,4.9670554e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,3.8718885e-05
3,0,0.0,5.1823263e-05
3,1,1.0,1.0
3,0,0.0,4.607684e-05
3,0,0.0,4.9020568e-05
3,0,0.0,0.00022623842
3,0,0.0,3.323821e-05
3,0,0.0,4.9659804e-05
3,0,0.0,4.3704767e-05
3,0,0.0,6.329272e-05
3,1,1.0,1.0
3,1,1.0,1.0
3,1,1.0,1.0
3,0,0.0,5.1213672e-05
3,0,0.0,4.8988553e-05
3,0,0.0,5.179046e-05
3,1,1.0,1.0
3,0,0.0,5.39183e-05
3,1,1.0,1.0
3,0,0.0,4.321885e-05
3,1,1.0,1.0
2,0,0.0,2.054964716080576e-05
2,0,0.0,9.761044202605262e-05
2,1,1.0,0.9999960660934448
2,0,0.0,0.000124202502775
2,0,0.0,1.2322277143539395e-05
2,0,0.0,5.3109604778001085e-05
2,0,0.0,6.436378316720948e-05
2,0,0.0,1.960275585588533e-05
2,0,0.0,2.7902140573132783e-05
2,1,1.0,0.9999929070472716
2,1,1.0,0.9999929666519164
2,0,0.0,5.1768587582046166e-05
2,1,1.0,0.9987851977348328
2,0,0.0,0.0001082700691767
2,0,0.0,4.794066626345739e-05
2,1,1.0,0.9999966621398926
2,0,0.0,7.199119863798842e-05
2,0,0.0,6.190345447976142e-05
2,1,1.0,0.9999929666519164
2,1,1.0,0.7565386891365051
2,0,0.0,1.2843386684835424e-05
2,0,0.0,7.277776148839621e-06
2,0,0.0,0.0001332130486844
2,0,0.0,2.7868129109265283e-05
2,0,0.0,6.322938133962452e-05
2,0,0.0,8.213898399844766e-05
2,0,0.0,5.053438144386746e-05
2,0,0.0,0.0001515066978754
2,1,1.0,0.9999876022338868
2,0,0.0,0.0001188147070934
2,0,0.0,8.796716429060325e-05
2,0,0.0,7.701615686528385e-05
2,0,0.0,7.358803850365803e-05
2,0,0.0,0.0002107202308252
2,1,1.0,0.9999344348907472
2,0,0.0,8.433168841293082e-05
2,0,0.0,0.0001374559215037
2,0,0.0,4.846122465096414e-05
2,0,0.0,0.0001141870452556
2,1,1.0,0.9999290704727172
2,0,0.0,2.528071308915969e-05
2,0,0.0,9.804712317418308e-05
2,1,1.0,0.9999968409538268
2,1,0.0,0.001109957578592
2,1,1.0,0.9999929666519164
2,0,0.0,2.135971408279147e-05
2,1,1.0,0.8150458335876465
2,0,0.0,0.0001707691844785
2,1,1.0,0.9999292492866516
2,0,0.0,0.0001579740201123
2,0,0.0,6.514299457194284e-05
2,1,1.0,0.9999968409538268
2,0,0.0,1.698932464933023e-05
2,0,0.0,0.0001709492207737
2,1,1.0,0.9999501705169678
2,0,0.0,0.0001504887477494
2,0,0.0,0.0001462052459828
2,0,0.0,0.0001029520935844
2,0,0.0,4.954561882186681e-05
2,0,0.0,7.357400318142027e-05
2,0,0.0,9.941346070263536e-05
2,0,0.0,0.0001224619918502
2,0,0.0,4.818519300897606e-05
2,0,0.0,3.9569251384818926e-05
2,1,1.0,0.9999932050704956
2,0,0.0,5.057598536950536e-05
2,1,1.0,0.9999940991401672
2,0,0.0,0.0001874046283774
2,0,0.0,8.706428343430161e-05
2,0,0.0,4.465402525966056e-05
2,0,0.0,8.714875730220228e-05
2,1,1.0,0.9999894499778748
2,0,0.0,0.0001168874587165
2,0,0.0,6.835869135102257e-05
2,1,1.0,0.9999968409538268
2,0,0.0,7.63603238738142e-05
2,0,0.0,0.0001368333032587
2,0,0.0,6.405083695426583e-05
2,0,0.0,5.125290772411972e-05
2,0,0.0,4.312917735660449e-05
2,0,0.0,0.0002435143251204
2,0,0.0,4.5404281991068274e-05
2,0,0.0,3.4630022128112614e-05
2,1,1.0,0.9999929666519164
2,0,0.0,8.169902866939083e-05
2,0,0.0,8.86283851286862e-06
2,1,1.0,0.9999931454658508
2,0,0.0,2.5279843612224795e-05
2,0,0.0,2.072913230222184e-05
2,1,1.0,0.9999968409538268
2,1,1.0,0.9999967217445374
2,1,1.0,0.9999929666519164
2,0,0.0,1.0077093975269236e-05
2,0,0.0,4.728309068013914e-05
2,1,0.0,0.4642576277256012
2,0,0.0,0.0001075361287803
2,0,0.0,2.04401949304156e-05
2,1,1.0,0.9990614652633668
2,1,1.0,0.9999929070472716
2,0,0.0,0.0001379124005325
2,0,0.0,6.443667371058837e-05
2,1,1.0,0.9999927282333374
2,0,0.0,4.8312187573174015e-05
2,0,0.0,5.379975846153684e-05
2,1,1.0,0.9999968409538268
2,0,0.0,3.356572415214032e-05
2,0,0.0,0.0001356652064714
2,0,0.0,6.521708564832807e-05
2,0,0.0,4.4890221033710986e-05
2,0,0.0,4.454748341231607e-05
2,0,0.0,3.95429196942132e-05
2,0,0.0,2.16605967580108e-05
2,1,0.0,0.0579862557351589
2,1,1.0,0.9999556541442872
2,0,0.0,1.6308318663504906e-05
2,0,0.0,7.738232670817524e-05
2,0,0.0,5.033094566897489e-05
2,0,0.0,5.829376823385246e-05
2,1,1.0,0.99999737739563
2,1,1.0,0.6443240642547607
2,0,0.0,9.265656990464775e-05
2,1,0.0,0.000348368223058
2,0,0.0,1.1587269909796303e-05
2,1,1.0,0.9999862313270568
2,1,1.0,0.5226130485534668
2,0,0.0,3.542080958141014e-05
2,0,0.0,0.0001250259665539
2,0,0.0,8.85206027305685e-05
2,0,0.0,7.733910024398938e-05
2,0,0.0,1.1657684808596969e-05
2,1,1.0,0.9999929666519164
2,0,0.0,2.122952355421148e-05
2,1,1.0,0.9999712705612184
2,0,0.0,2.187247264373582e-05
2,0,0.0,5.16971958859358e-05
2,1,1.0,0.9999914765357972
2,0,0.0,0.0001234249502886
2,0,0.0,4.914207602269016e-05
2,1,1.0,0.9999454021453856
2,0,0.0,2.20712990994798e-05
2,0,0.0,1.160694500867976e-05
2,0,0.0,4.857745079789311e-05
2,0,0.0,7.473225559806451e-05
2,0,0.0,4.095788608537987e-05
2,0,0.0,7.169250602601096e-05
2,0,0.0,7.762260065646842e-05
2,0,0.0,7.778027065796778e-05
2,1,0.0,0.0370947755873203
2,0,0.0,0.0001988844160223
2,1,1.0,0.9999967217445374
2,0,0.0,6.59851502859965e-05
2,0,0.0,9.929001680575313e-05
2,1,1.0,0.9999961853027344
2,1,1.0,0.9999973177909852
2,1,0.0,0.0669978782534599
2,1,1.0,0.9999960660934448
2,0,0.0,6.314971687970683e-05
2,1,1.0,0.9999366402626038
2,0,0.0,4.881670247414149e-05
2,0,0.0,5.171923839952797e-05
2,0,0.0,4.143280239077285e-05
2,0,0.0,3.938598456443288e-05
2,0,0.0,0.0002148856729036
2,0,0.0,4.8691686970414594e-05
2,0,0.0,0.0001409602118656
2,0,0.0,8.407065615756437e-05
2,0,0.0,4.819585592485964e-05
2,0,0.0,3.114988430752419e-05
2,0,0.0,4.112810711376369e-05
2,1,1.0,0.9999927878379822
2,0,0.0,0.0001774017873685
2,0,0.0,0.000162707423442
2,0,0.0,7.759720756439492e-05
2,0,0.0,4.112677561352029e-05
2,0,0.0,7.29430394130759e-05
2,0,0.0,4.936140976496972e-05
2,0,0.0,2.160285657737404e-05
2,1,1.0,0.9999929666519164
2,0,0.0,1.2664389032579493e-05
2,0,0.0,0.0002319505583727
2,0,0.0,0.0001188675232697
2,0,0.0,1.2053433238179425e-05
2,0,0.0,6.572730490006506e-05
2,1,1.0,0.9999464750289916
2,0,0.0,3.156786260660738e-05
2,0,0.0,3.0105678888503465e-05
2,0,0.0,5.9386613429524e-05
2,0,0.0,0.0001075202380889
2,0,0.0,4.601119508151896e-05
2,0,0.0,0.0001444029767299
2,1,1.0,0.9999580979347228
2,0,0.0,2.0607381884474307e-05
2,0,0.0,4.662217907025479e-05
2,0,0.0,8.009549492271617e-05
2,1,1.0,0.7130315899848938
2,0,0.0,8.579930727137253e-05
2,0,0.0,2.92523400275968e-05
2,0,0.0,2.7653373763314448e-05
2,0,0.0,4.1095565393334255e-05
2,0,0.0,7.516508048865944e-05
2,0,0.0,8.914899808587506e-05
2,1,1.0,0.999996781349182
2,0,0.0,2.0300714822951704e-05
2,1,1.0,0.9999973177909852
2,0,0.0,5.4332558647729456e-05
2,0,0.0,6.0023259720765054e-05
2,1,1.0,0.9999968409538268
2,1,1.0,0.9999877214431764
2,0,0.0,0.0001240744168171
2,0,0.0,8.450145105598494e-05
2,1,1.0,0.999996781349182
2,1,1.0,0.9999966621398926
2,0,0.0,1.0846732038771734e-05
2,0,0.0,2.8725655283778902e-05
2,1,1.0,0.9999932646751404
2,0,0.0,0.0003045641933567
2,0,0.0,3.888276842189953e-05
2,0,0.0,2.638613659655676e-05
2,1,1.0,0.9999966621398926
2,1,1.0,0.8406660556793213
2,0,0.0,0.0002037455269601
2,1,1.0,0.9999969005584716
2,0,0.0,9.604946535546333e-05
2,0,0.0,0.0001203759093186
2,0,0.0,0.0001660023990552
2,0,0.0,2.027674054261297e-05
2,0,0.0,2.574249083409086e-05
2,0,0.0,7.114256004570052e-05
2,0,0.0,0.0001506159314885
2,0,0.0,4.403384809847921e-05
2,0,0.0,0.0001433363649994
2,1,1.0,0.999891757965088
2,0,0.0,0.0001148141964222
2,0,0.0,4.801584145752713e-05
2,0,0.0,6.15729222772643e-05
2,1,1.0,0.9999969005584716
2,0,0.0,4.472579894354567e-05
2,1,1.0,0.7617594003677368
2,0,0.0,0.0001549098233226
2,1,1.0,0.9999961256980896
2,0,0.0,2.503938230802305e-05
2,0,0.0,9.075652633327992e-05
2,0,0.0,4.405434083309956e-05
2,0,0.0,3.830129571724683e-05
2,1,1.0,0.9999600648880004
2,0,0.0,0.0001691970246611
2,1,1.0,0.9999868869781494
2,1,1.0,0.9999326467514038
2,0,0.0,4.58706053905189e-05
2,0,0.0,7.828694651834667e-05
2,0,0.0,4.271214493201114e-05
2,0,0.0,0.0003582576755434
2,0,0.0,0.0001299288269365
2,0,0.0,0.0001960863446583
2,1,1.0,0.999993085861206
2,0,0.0,3.4872507967520505e-05
2,1,1.0,0.9999816417694092
2,1,1.0,0.999996781349182
2,0,0.0,1.7714255591272376e-05
2,0,0.0,1.1719864232873078e-05
2,1,1.0,0.9999939799308776
2,1,1.0,0.99999338388443
2,0,0.0,6.851499347249046e-05
2,1,1.0,0.999955952167511
2,1,1.0,0.9999868273735046
2,1,1.0,0.9992791414260864
2,0,0.0,4.041650754516013e-05
2,0,0.0,9.489779768045992e-05
2,0,0.0,7.822390216460917e-06
2,1,1.0,0.998188614845276
2,0,0.0,2.1735506379627623e-05
2,0,0.0,4.6162738726707175e-05
2,0,0.0,3.747492519323714e-05
2,0,0.0,0.0001334696280537
2,0,0.0,4.000406261184253e-05
2,1,0.0,0.0003746216825675
2,0,0.0,0.0001297533744946
2,0,0.0,6.268060678848997e-05
2,0,0.0,4.5723470975644886e-05
2,0,0.0,3.084564377786592e-05
2,1,1.0,0.9998743534088136
2,0,0.0,4.2080911953235045e-05
2,0,0.0,9.096880967263132e-05
2,0,0.0,5.871761459275149e-05
2,1,1.0,0.9999929070472716
2,1,1.0,0.9999966621398926
2,0,0.0,3.945477874367498e-05
2,0,0.0,2.0112693164264783e-05
2,0,0.0,1.2288677680771798e-05
2,0,0.0,0.0001007570317597
2,0,0.0,6.535579450428486e-05
2,0,0.0,2.750508974713739e-05
2,0,0.0,0.0001902088260976
2,1,1.0,0.9999871253967284
2,0,0.0,0.0001146577415056
2,0,0.0,2.0324076103861444e-05
2,1,1.0,0.9999383687973022
2,0,0.0,1.0036849744210484e-05
2,0,0.0,3.540024044923484e-05
2,1,1.0,0.6691373586654663
2,0,0.0,6.374592339852825e-05
2,0,0.0,0.0001142120891017
2,0,0.0,0.0001930828002514
2,1,1.0,0.8543901443481445
2,0,0.0,2.681767546164337e-05
2,0,0.0,1.918474845297169e-05
2,0,0.0,8.019714732654393e-05
2,0,0.0,9.948163642548025e-05
2,0,0.0,8.575326501158997e-05
2,1,1.0,0.999987244606018
2,0,0.0,2.7422798666520976e-05
2,1,1.0,0.9999931454658508
2,1,1.0,0.9999967217445374
2,1,1.0,0.999996781349182
2,0,0.0,4.939786231261678e-05
2,0,0.0,4.833587445318699e-05
2,0,0.0,7.152792386477813e-05
2,1,1.0,0.9999967217445374
2,0,0.0,4.832748527405784e-05
2,0,0.0,0.000235294617596
2,0,0.0,0.0001455978344893
2,0,0.0,9.185644739773124e-05
2,0,0.0,4.13261768699158e-05
2,1,1.0,0.9999663829803468
2,1,1.0,0.9999930262565612
2,0,0.0,7.259108679136261e-05
2,0,0.0,6.842261063866317e-05
2,0,0.0,3.601621210691519e-05
2,0,0.0,0.0001262835721718
2,1,0.0,0.1661905199289322
2,1,1.0,0.9999930262565612
2,0,0.0,0.0001358654699288
2,0,0.0,0.0001297924900427
2,0,0.0,3.68645487469621e-05
2,0,0.0,6.2146908021532e-05
2,0,0.0,2.0659685105783865e-05
2,0,0.0,0.0001506043045083
2,0,0.0,1.2662069821089972e-05
2,1,1.0,0.9999929666519164
2,0,0.0,1.999401138164103e-05
2,0,0.0,3.993819700554013e-05
2,0,0.0,4.023353540105745e-05
