true_labels,predicted_labels,scores
1,1.0,0.54766166
0,0.0,0.37568817
0,1.0,0.50052553
0,0.0,0.4034316
1,1.0,0.7861953
0,1.0,0.62172526
0,0.0,0.36807424
1,1.0,0.6653341
1,1.0,0.5987239
0,1.0,0.6246616
0,0.0,0.37264958
0,1.0,0.53291845
0,1.0,0.5806737
0,0.0,0.25095505
0,0.0,0.30303115
0,1.0,0.65895444
1,1.0,0.82141054
0,0.0,0.2293978
0,0.0,0.1258407
0,1.0,0.6146908
1,1.0,0.7549827
1,1.0,0.7770059
0,0.0,0.16520768
1,1.0,0.83191645
0,0.0,0.2872557
0,0.0,0.19791578
1,1.0,0.8680938
0,0.0,0.2573378
0,0.0,0.36835444
1,1.0,0.8467059
0,1.0,0.50352407
0,1.0,0.58777046
0,0.0,0.26833376
0,0.0,0.34488475
1,1.0,0.83732116
0,0.0,0.43288994
1,1.0,0.9266105
0,0.0,0.29066548
1,1.0,0.8392238
0,0.0,0.31463903
1,1.0,0.96309996
0,0.0,0.39720872
1,1.0,0.78054
1,1.0,0.8391457
1,1.0,0.86984074
0,1.0,0.5795138
0,0.0,0.35742402
1,1.0,0.7246744
1,1.0,0.8593638
1,1.0,0.85472643
1,1.0,0.8029901
1,1.0,0.724397
0,1.0,0.51259625
0,0.0,0.37395304
1,1.0,0.58112794
0,0.0,0.22467537
0,0.0,0.17263277
0,0.0,0.2250047
0,0.0,0.39232656
1,1.0,0.8573368
1,1.0,0.96063286
0,0.0,0.31294322
0,0.0,0.20816973
1,1.0,0.6727093
0,1.0,0.50585043
0,0.0,0.27571154
1,1.0,0.87435
1,1.0,0.83997154
0,1.0,0.5259229
1,1.0,0.7378449
1,0.0,0.3865318
0,0.0,0.36220852
1,1.0,0.8966168
1,1.0,0.83092844
0,1.0,0.5534902
0,0.0,0.20755622
0,0.0,0.33780083
1,1.0,0.84972394
0,0.0,0.22304069
1,1.0,0.79564327
0,0.0,0.2200737
0,0.0,0.24242227
0,0.0,0.37070313
1,1.0,0.96089417
1,1.0,0.8033011
1,1.0,0.88250077
1,1.0,0.75298244
1,1.0,0.7023274
1,1.0,0.7392893
1,1.0,0.68403006
1,1.0,0.94283974
0,0.0,0.19903108
1,1.0,0.60829186
0,0.0,0.40080777
1,1.0,0.72493994
1,0.0,0.27084112
0,1.0,0.81564254
0,0.0,0.24085581
1,1.0,0.9047801
1,1.0,0.845133
0,0.0,0.19805668
0,0.0,0.23575655
0,0.0,0.29208705
1,0.0,0.4727811
0,0.0,0.29162398
1,1.0,0.8151497
0,1.0,0.5434443
0,1.0,0.61961436
1,1.0,0.64559615
0,1.0,0.65484524
1,1.0,0.66025347
1,1.0,0.8085928
1,0.0,0.27949783
1,1.0,0.7976166
1,1.0,0.5500058
1,1.0,0.7426975
1,1.0,0.8525118
1,1.0,0.7929989
0,1.0,0.70406175
1,1.0,0.9981155
1,1.0,0.9606738
1,1.0,0.72726953
0,0.0,0.1408791
1,1.0,0.96076185
1,1.0,0.8198223
0,0.0,0.46839252
1,1.0,0.7254995
1,1.0,0.7279241
1,1.0,0.52146757
1,1.0,0.83747053
1,1.0,0.8547879
0,1.0,0.5902773
0,0.0,0.3307252
0,0.0,0.19526318
1,0.0,0.279877
1,1.0,0.6714872
0,1.0,0.93138677
0,0.0,0.23196869
1,1.0,0.84108585
0,0.0,0.45432556
0,0.0,0.16877186
0,0.0,0.35562652
1,1.0,0.603809
1,1.0,0.61382896
0,0.0,0.37577513
0,0.0,0.15950245
0,0.0,0.31751263
1,1.0,0.973635
1,1.0,0.6019841
1,1.0,0.8264446
1,0.0,0.41223076
1,1.0,0.83670974
0,1.0,0.61259335
1,1.0,0.80010545
0,0.0,0.2642402
0,1.0,0.5755842
1,1.0,0.6409324
0,0.0,0.21302159
0,1.0,0.60519934
1,1.0,0.7179303
1,1.0,0.86286896
1,1.0,0.58358693
0,0.0,0.25785786
0,0.0,0.3499458
1,1.0,0.80378515
0,0.0,0.44354832
0,0.0,0.22084929
1,1.0,0.96950233
1,1.0,0.7307721
0,0.0,0.28334147
0,1.0,0.57671237
0,0.0,0.23589659
0,0.0,0.33317024
0,0.0,0.44137684
1,1.0,0.8316297
1,0.0,0.3515785
0,0.0,0.49193585
0,0.0,0.38334158
1,1.0,0.5928477
0,0.0,0.21287784
0,0.0,0.24787883
1,1.0,0.89161074
0,0.0,0.3414349
0,0.0,0.2446576
0,0.0,0.44222006
1,0.0,0.40334672
1,1.0,0.78556603
1,1.0,0.91074026
1,1.0,0.6935624
0,0.0,0.40945944
0,0.0,0.23881517
0,0.0,0.42245045
1,1.0,0.8593067
0,1.0,0.51993525
0,0.0,0.20159687
0,0.0,0.30685103
1,1.0,0.59764737
1,1.0,0.7933757
0,0.0,0.24776502
1,1.0,0.74449986
1,0.0,0.33678502
0,0.0,0.39461628
1,1.0,0.5782846
1,1.0,0.7037679
1,1.0,0.9110605
0,0.0,0.20723821
1,1.0,0.8485551
1,1.0,0.8168002
1,0.0,0.4480967
1,1.0,0.90936124
0,0.0,0.08254173
0,0.0,0.36630413
1,1.0,0.73757344
1,1.0,0.76460004
1,1.0,0.65399045
0,0.0,0.23082413
1,1.0,0.7224787
0,0.0,0.39011902
1,1.0,0.84212446
0,0.0,0.13894135
1,1.0,0.67083913
0,0.0,0.20942989
0,0.0,0.26675636
0,0.0,0.21401766
0,0.0,0.33360124
1,1.0,0.9107161
1,1.0,0.92851174
1,1.0,0.83246505
0,0.0,0.23014404
0,0.0,0.12482113
0,1.0,0.6003883
1,1.0,0.7977742
1,1.0,0.677951
1,1.0,0.90546083
0,0.0,0.35762712
0,0.0,0.22551692
0,0.0,0.2246764
0,0.0,0.46175325
1,1.0,0.67223406
0,0.0,0.4218967
1,1.0,0.7777399
0,0.0,0.4455052
0,0.0,0.18284707
1,1.0,0.81197155
1,1.0,0.77874947
1,0.0,0.301962
1,1.0,0.9233013
1,1.0,0.7200997
1,1.0,0.5023508
1,1.0,0.82650423
1,0.0,0.4019955
0,0.0,0.16875872
1,0.0,0.2792174
1,1.0,0.82695055
0,0.0,0.3211421
0,0.0,0.38112915
0,0.0,0.35465598
1,1.0,0.89977163
0,0.0,0.23932403
0,1.0,0.67245007
1,1.0,0.913682
1,1.0,0.7929294
0,0.0,0.3473859
1,1.0,0.85414684
1,1.0,0.910558
1,0.0,0.34109753
1,1.0,0.91403264
0,0.0,0.35683745
0,1.0,0.5029013
1,1.0,0.72111845
1,1.0,0.91337806
1,1.0,0.5842078
0,0.0,0.4095038
0,0.0,0.2260424
0,0.0,0.23046058
0,0.0,0.22685589
1,1.0,0.717433
1,1.0,0.7858896
1,1.0,0.69804144
1,0.0,0.3295338
0,0.0,0.20134014
1,1.0,0.7781704
1,1.0,0.74485296
1,1.0,0.79173356
0,0.0,0.19494025
0,0.0,0.2174189
1,0.0,0.4524749
1,1.0,0.70708245
1,1.0,0.781342
0,0.0,0.19531818
1,1.0,0.8032657
1,1.0,0.64736456
0,0.0,0.13801928
1,1.0,0.84715366
1,1.0,0.7756907
1,1.0,0.6067388
0,0.0,0.2223183
0,0.0,0.07956959
1,0.0,0.4858388
1,1.0,0.83590144
0,0.0,0.19678701
1,1.0,0.85235244
0,0.0,0.19122231
0,1.0,0.56119025
0,0.0,0.2747767
0,1.0,0.7207291
0,0.0,0.29985872
1,0.0,0.39444318
1,1.0,0.785509
0,0.0,0.24635608
1,1.0,0.73854125
1,1.0,0.8717113
1,1.0,0.5347099
1,1.0,0.68197393
1,1.0,0.86672807
0,0.0,0.18523036
1,1.0,0.6552069
0,1.0,0.57971215
1,0.0,0.29222372
1,1.0,0.92777723
0,1.0,0.513372
1,1.0,0.61335206
1,1.0,0.7749735
0,0.0,0.13421711
0,0.0,0.25083977
0,1.0,0.8372132
0,1.0,0.5358552
0,0.0,0.46482477
1,1.0,0.94759566
1,0.0,0.29937097
1,1.0,0.91162026
0,0.0,0.24630079
0,0.0,0.36076903
1,1.0,0.77350783
0,1.0,0.55651
0,0.0,0.16446806
1,1.0,0.5918385
1,1.0,0.843944
0,0.0,0.35382843
1,1.0,0.78576064
0,0.0,0.2886994
0,0.0,0.26134735
1,1.0,0.7040018
1,1.0,0.91676533
1,0.0,0.37749293
0,0.0,0.21498238
1,1.0,0.55663717
1,0.0,0.4216692
1,1.0,0.8384372
1,0.0,0.3784377
0,0.0,0.3195572
1,1.0,0.8844164
1,1.0,0.8249457
1,1.0,0.6945765
0,1.0,0.64807177
1,0.0,0.39149165
0,0.0,0.3842161
1,1.0,0.7582238
0,0.0,0.27308837
0,0.0,0.33337075
0,1.0,0.57072455
0,0.0,0.3324475
0,0.0,0.37247232
1,1.0,0.9608138
1,1.0,0.8452644
1,1.0,0.796111
1,1.0,0.51263404
1,1.0,0.9360847
0,0.0,0.4320295
0,0.0,0.3002708
1,1.0,0.9692386
0,1.0,0.60693514
1,1.0,0.68123853
0,0.0,0.3350841
1,1.0,0.7202091
1,1.0,0.8096589
0,0.0,0.30259773
1,1.0,0.757702
0,0.0,0.32182193
0,0.0,0.2920746
0,0.0,0.19271088
0,1.0,0.55392575
1,1.0,0.78421855
1,1.0,0.8142176
1,1.0,0.7801254
1,0.0,0.3546406
0,0.0,0.45912224
1,1.0,0.79483694
0,1.0,0.68203837
0,0.0,0.37095127
0,0.0,0.4083353
1,0.0,0.25384608
1,1.0,0.9452778
1,1.0,0.9837993
1,1.0,0.68779814
1,1.0,0.6928518
1,1.0,0.8499107
1,0.0,0.14133115
1,1.0,0.8855218
0,0.0,0.027212752
0,0.0,0.05388021
1,1.0,0.6639518
1,1.0,0.9558572
1,0.0,0.08284511
0,0.0,0.06710558
0,0.0,0.034103364
0,0.0,0.017449627
1,0.0,0.4896225
0,0.0,0.032501865
1,1.0,0.55337155
0,0.0,0.028344821
1,0.0,0.3763923
0,0.0,0.4097424
1,1.0,0.60382843
1,1.0,0.7783908
0,0.0,0.021412183
1,0.0,0.104510926
1,1.0,0.93827575
0,0.0,0.030672485
1,1.0,0.7869825
0,1.0,0.6873212
1,0.0,0.36377472
1,1.0,0.9084195
1,0.0,0.44235164
1,0.0,0.22603044
1,1.0,0.68435454
1,1.0,0.80591786
1,1.0,0.7694269
1,0.0,0.45423532
1,1.0,0.6840594
1,1.0,0.7136513
1,1.0,0.8887607
0,0.0,0.04614321
1,1.0,0.54524285
0,0.0,0.031682827
1,0.0,0.49447364
0,0.0,0.02531859
0,0.0,0.03294004
0,0.0,0.07886528
1,1.0,0.77184975
1,0.0,0.023505151
1,1.0,0.5581683
1,0.0,0.122326836
0,0.0,0.07924292
1,1.0,0.5030364
1,0.0,0.33037877
1,0.0,0.32733256
1,1.0,0.81414187
1,1.0,0.67315835
1,0.0,0.4897188
0,0.0,0.058687825
0,0.0,0.032553397
1,0.0,0.4926779
1,0.0,0.22601356
0,0.0,0.1898849
1,1.0,0.696947
1,1.0,0.6337024
0,0.0,0.03380741
0,0.0,0.08438875
1,0.0,0.32978553
0,1.0,0.8306245
0,0.0,0.040440045
1,0.0,0.06454775
1,1.0,0.8650179
0,0.0,0.025590587
1,1.0,0.7833972
1,0.0,0.24867123
0,0.0,0.12218141
0,0.0,0.13495368
1,1.0,0.86694604
0,0.0,0.0781828
0,0.0,0.062388025
0,0.0,0.024580417
1,1.0,0.64230263
1,1.0,0.6026874
1,1.0,0.9754621
1,0.0,0.27971995
1,1.0,0.9613638
1,0.0,0.10272754
1,1.0,0.6403675
1,1.0,0.6841626
0,0.0,0.05216209
0,0.0,0.028879585
0,0.0,0.13280164
0,0.0,0.035036154
1,1.0,0.6215385
1,0.0,0.4515283
0,0.0,0.03210663
0,0.0,0.022691531
1,1.0,0.99031264
1,0.0,0.44203115
0,0.0,0.013236161
1,1.0,0.68812275
1,1.0,0.9135527
1,1.0,0.96129805
1,1.0,0.9524023
1,0.0,0.07321837
0,0.0,0.009537252
0,0.0,0.013582481
1,1.0,0.7195202
1,1.0,0.8984481
1,0.0,0.10772388
0,0.0,0.070588216
0,0.0,0.032436077
0,0.0,0.07783836
0,0.0,0.18328027
0,0.0,0.060386233
0,1.0,0.6173196
1,1.0,0.94414014
0,0.0,0.30126736
0,0.0,0.015670877
1,1.0,0.5367484
0,0.0,0.024305427
1,0.0,0.109378986
0,0.0,0.031219594
1,0.0,0.30351284
0,0.0,0.055218015
0,0.0,0.03892596
1,0.0,0.40874735
0,0.0,0.38866335
0,0.0,0.053500842
1,1.0,0.68659574
1,1.0,0.78528285
1,1.0,0.7330063
1,1.0,0.94726014
1,0.0,0.08437571
0,0.0,0.074874565
1,0.0,0.25927886
1,0.0,0.17604488
0,0.0,0.030363489
1,0.0,0.3193168
1,1.0,0.72127575
1,0.0,0.124582775
1,0.0,0.49530572
1,1.0,0.6003294
0,0.0,0.03027078
1,1.0,0.50875163
1,0.0,0.3454008
1,0.0,0.23154795
1,1.0,0.5741895
0,0.0,0.10343314
0,0.0,0.06170482
0,0.0,0.09867556
0,0.0,0.07574913
0,0.0,0.034965225
1,0.0,0.088869505
0,0.0,0.036796555
1,1.0,0.5773592
1,0.0,0.25343445
1,1.0,0.9152056
1,1.0,0.5009193
0,0.0,0.03215806
0,0.0,0.018671414
0,0.0,0.03600324
0,0.0,0.015001065
1,1.0,0.7321626
0,0.0,0.03396413
1,1.0,0.6845618
0,0.0,0.03167365
0,0.0,0.16602072
0,0.0,0.04821972
0,0.0,0.03341114
1,1.0,0.5094808
1,0.0,0.49336368
0,0.0,0.025731733
0,0.0,0.023697078
0,0.0,0.0705877
1,0.0,0.31796503
1,1.0,0.8008375
1,1.0,0.6524284
0,0.0,0.031036016
1,1.0,0.5419998
1,1.0,0.9472837
1,1.0,0.86035776
0,0.0,0.012878597
1,1.0,0.895728
1,1.0,0.7729157
1,1.0,0.9611909
0,0.0,0.033961322
0,0.0,0.027941769
0,0.0,0.49861506
0,0.0,0.081878066
1,0.0,0.32697797
0,0.0,0.05041361
1,1.0,0.9095772
0,0.0,0.39535123
0,0.0,0.14043005
0,0.0,0.24143982
1,1.0,0.9291492
0,1.0,0.5738776
0,0.0,0.03238473
1,0.0,0.02606641
0,0.0,0.03585586
1,0.0,0.194516
0,0.0,0.023036031
1,0.0,0.36715677
0,0.0,0.07924948
1,0.0,0.34575528
1,1.0,0.6511631
0,0.0,0.08856084
1,1.0,0.65262973
1,1.0,0.59447634
0,0.0,0.08534291
0,0.0,0.043861736
1,1.0,0.70190233
0,0.0,0.027501216
1,0.0,0.10680703
1,1.0,0.54673094
1,1.0,0.92162097
0,0.0,0.060031712
0,0.0,0.009759463
0,0.0,0.067133754
1,0.0,0.31821516
1,1.0,0.7672147
1,0.0,0.13123909
1,0.0,0.3210161
0,0.0,0.26610476
0,0.0,0.018217357
0,0.0,0.059155155
1,1.0,0.8161231
0,0.0,0.038142603
0,1.0,0.7601992
1,1.0,0.764449
0,0.0,0.032452617
1,0.0,0.34595707
1,0.0,0.43135488
1,1.0,0.90351707
1,1.0,0.9827915
0,0.0,0.037227966
1,1.0,0.8703408
1,0.0,0.025277492
0,0.0,0.031168452
1,0.0,0.2593405
1,1.0,0.9488915
0,0.0,0.032626703
1,1.0,0.5135507
0,0.0,0.25786552
1,1.0,0.89695835
1,1.0,0.56868184
1,0.0,0.26248688
0,0.0,0.033829037
0,0.0,0.06432117
0,0.0,0.0732412
0,0.0,0.039902557
1,1.0,0.6781467
1,0.0,0.03247559
1,1.0,0.960157
0,0.0,0.13189179
1,1.0,0.6508961
0,0.0,0.024402076
0,0.0,0.021343583
0,0.0,0.04644785
0,0.0,0.030494777
1,0.0,0.3017014
1,1.0,0.79239845
0,0.0,0.23615302
0,0.0,0.14671049
0,0.0,0.05346379
0,0.0,0.02614346
0,0.0,0.020528745
0,0.0,0.052694563
1,0.0,0.09893028
0,0.0,0.033541925
1,1.0,0.8133446
0,0.0,0.03145008
1,1.0,0.9199667
1,0.0,0.06311634
1,0.0,0.29697576
1,1.0,0.91214216
0,0.0,0.010614753
0,1.0,0.8541774
0,0.0,0.011943541
0,0.0,0.029364267
1,1.0,0.97087383
1,1.0,0.6519284
1,0.0,0.34900275
0,0.0,0.24887304
0,0.0,0.43807787
0,0.0,0.120916195
1,1.0,0.82931054
1,1.0,0.78551096
1,0.0,0.24350506
1,0.0,0.12902965
0,0.0,0.031375133
1,1.0,0.69119906
1,0.0,0.3300163
1,1.0,0.95845485
1,1.0,0.5778486
0,0.0,0.03942084
0,0.0,0.027417209
0,0.0,0.019566739
0,0.0,0.050273508
1,0.0,0.12691316
1,1.0,0.6965178
0,0.0,0.03552287
1,0.0,0.32637057
0,0.0,0.03929844
0,0.0,0.028053788
0,0.0,0.010335628
1,0.0,0.11197562
0,1.0,0.68364143
0,0.0,0.048510976
0,0.0,0.038998254
1,1.0,0.8175541
1,0.0,0.49780422
1,1.0,0.7021293
1,1.0,0.87418246
1,1.0,0.66549534
0,0.0,0.061090373
1,1.0,0.66888845
0,0.0,0.038711276
1,0.0,0.45403668
1,1.0,0.5254761
1,0.0,0.32702738
1,1.0,0.93481076
0,0.0,0.077097036
1,1.0,0.7534761
0,0.0,0.03919907
0,0.0,0.05987722
0,0.0,0.012841338
0,0.0,0.18409395
1,0.0,0.079115
0,0.0,0.07425802
1,1.0,0.76509464
0,0.0,0.025860563
0,0.0,0.07327528
1,1.0,0.6960978
1,0.0,0.34133366
1,0.0,0.11861909
1,1.0,0.8955596
0,0.0,0.035356294
0,0.0,0.42388046
1,1.0,0.953828
1,0.0,0.2259059
0,0.0,0.037050266
1,0.0,0.11630572
1,1.0,0.6725396
0,0.0,0.019257624
0,0.0,0.06936934
0,0.0,0.03623109
1,0.0,0.36281815
1,1.0,0.9559298
1,0.0,0.22351064
0,0.0,0.035521533
1,0.0,0.036953382
0,0.0,0.035943747
1,1.0,0.62229943
1,1.0,0.86539376
0,0.0,0.10850873
1,0.0,0.11502314
1,1.0,0.6263869
1,0.0,0.21249658
0,0.0,0.26015717
1,1.0,0.82279325
0,1.0,0.638639
0,0.0,0.036172908
1,0.0,0.33844241
0,0.0,0.032901842
0,0.0,0.13313961
0,0.0,0.03441816
1,0.0,0.37851
0,0.0,0.048650473
0,0.0,0.059088897
1,0.0,0.0855467
0,0.0,0.02670232
1,1.0,0.8359597
1,1.0,0.6193323
1,1.0,0.5081575
1,0.0,0.032804858
1,1.0,0.9492547
1,1.0,0.9143881
0,0.0,0.010212829
1,0.0,0.29955813
0,0.0,0.12909915
0,0.0,0.03683788
1,1.0,0.88527656
0,0.0,0.031212535
0,0.0,0.037694704
1,1.0,0.59161365
0,0.0,0.11318565
1,0.0,0.41640964
1,1.0,0.8619916
1,1.0,0.9769828
1,0.0,0.19454935
1,1.0,0.61247367
1,0.0,0.15300974
1,0.0,0.081058696
0,0.0,0.046269204
1,0.0,0.32015246
1,1.0,0.5684665
0,0.0,0.061524108
1,1.0,0.8992872
0,0.0,0.33185375
0,0.0,0.036489256
0,0.0,0.010191604
1,1.0,0.77694064
1,0.0,0.2843575
1,0.0,0.48699668
1,0.0,0.4676193
1,0.0,0.115131795
1,1.0,0.9397235
1,1.0,0.77491367
0,0.0,0.06563238
1,0.0,0.3724442
1,0.0,0.37711242
1,0.0,0.032738455
0,0.0,0.030971048
0,0.0,0.024689527
1,1.0,0.82646304
0,0.0,0.039556973
0,0.0,0.026746457
1,1.0,0.92116183
0,0.0,0.47322172
1,0.0,0.3352963
1,1.0,0.6574144
1,0.0,0.03197962
0,0.0,0.05216345
0,0.0,0.28116184
1,0.0,0.32006022
0,0.0,0.18286583
0,0.0,0.09640057
0,0.0,0.12673908
1,1.0,0.61151457
1,0.0,0.3399468
1,0.0,0.31464407
1,1.0,0.57417196
1,0.0,0.4981449
1,0.0,0.32297808
0,0.0,0.025038635
1,1.0,0.5868865
1,1.0,0.6809728
0,0.0,0.042582873
1,0.0,0.019840054
1,0.0,0.46267933
0,0.0,0.025236089
1,1.0,0.5784153
1,1.0,0.6953075
1,1.0,0.74402636
0,0.0,0.013479296
0,0.0,0.019121243
1,0.0,0.12431567
1,0.0,0.34925824
1,1.0,0.85109997
1,1.0,0.7105116
1,1.0,0.9782743
1,0.0,0.3823187
0,0.0,0.1696224
0,0.0,0.025893059
1,1.0,0.94900215
1,0.0,0.032709587
0,0.0,0.05833839
0,0.0,0.2763798
0,0.0,0.024569174
0,0.0,0.04512194
1,1.0,0.67863417
0,0.0,0.03156616
1,0.0,0.25382125
0,0.0,0.023853518
1,1.0,0.68633276
0,0.0,0.21644475
1,1.0,0.54281056
1,1.0,0.704424
1,1.0,0.88989985
1,1.0,0.7990718
1,0.0,0.34681433
0,0.0,0.073836565
1,0.0,0.35400337
1,1.0,0.8953359
1,0.0,0.10907624
1,0.0,0.2334522
0,0.0,0.07499007
1,1.0,0.6578289
0,0.0,0.025015991
0,0.0,0.022500213
1,1.0,0.86703634
1,1.0,0.910946
0,0.0,0.050141204
0,0.0,0.04030217
1,1.0,0.9796956
1,0.0,0.068184204
0,0.0,0.021455724
1,1.0,0.680372
1,1.0,0.57830346
0,0.0,0.026037514
0,0.0,0.029492509
0,0.0,0.25943103
0,0.0,0.11179969
1,1.0,0.7349126
1,0.0,0.21008787
0,0.0,0.031633295
1,0.0,0.4875825
0,0.0,0.24334764
1,0.0,0.035518885
0,0.0,0.08025029
1,1.0,0.67641366
0,0.0,0.032536995
0,0.0,0.023296347
0,0.0,0.05873231
0,0.0,0.03215459
0,0.0,0.022723809
1,0.0,0.27836055
0,0.0,0.058742523
0,1.0,0.5704596
0,0.0,0.10918643
0,0.0,0.038591374
1,0.0,0.26068413
0,0.0,0.0103385355
1,0.0,0.31268674
1,1.0,0.50341433
0,0.0,0.03969026
0,0.0,0.03635176
1,0.0,0.11618621
1,1.0,0.7983588
1,0.0,0.3774328
1,1.0,0.9991975
0,0.0,0.033076108
1,1.0,0.96615833
1,0.0,0.43655032
0,0.0,0.011328768
1,1.0,0.87189806
1,1.0,0.91137445
1,0.0,0.12954043
0,0.0,0.23724099
0,0.0,0.03580866
1,0.0,0.3225905
1,1.0,0.9594172
0,0.0,0.041401085
0,0.0,0.039599743
1,1.0,0.67448384
1,1.0,0.70843625
1,1.0,0.7857779
0,0.0,0.05588096
1,0.0,0.32556894
1,0.0,0.27155423
1,0.0,0.027349703
1,1.0,0.6849396
1,0.0,0.21363153
1,1.0,0.54753125
1,1.0,0.50633085
1,0.0,0.38034186
1,0.0,0.22904253
1,1.0,0.978267
1,1.0,0.8274196
0,0.0,0.030275006
1,1.0,0.7390203
0,0.0,0.032471023
0,0.0,0.03674163
1,1.0,0.61206824
1,0.0,0.29801133
0,0.0,0.009931003
0,0.0,0.034826122
1,1.0,0.5997419
0,0.0,0.03175259
0,0.0,0.16420859
1,1.0,0.9808931
0,0.0,0.035013977
1,1.0,0.514274
1,0.0,0.43139556
1,1.0,0.9672682
0,0.0,0.034537464
1,0.0,0.33356643
0,0.0,0.040471885
1,0.0,0.49987197
1,1.0,0.999049
0,0.0,0.17129292
0,0.0,0.3663498
1,1.0,0.94393224
0,0.0,0.023237014
1,1.0,0.9072755
1,1.0,0.9497127
1,1.0,0.6817037
1,1.0,0.9679945
1,0.0,0.34317788
1,1.0,0.5228027
1,1.0,0.7135252
0,0.0,0.06108708
1,0.0,0.108572304
1,1.0,0.99574083
0,0.0,0.009815475
1,0.0,0.09824025
1,0.0,0.32973844
1,0.0,0.4857318
0,0.0,0.05756122
0,0.0,0.043844465
0,0.0,0.16908173
1,0.0,0.11517435
1,1.0,0.94770974
1,1.0,0.8625085
1,1.0,0.68374157
0,0.0,0.05351526
1,0.0,0.30188394
1,1.0,0.96128094
1,1.0,0.93963426
1,1.0,0.76497597
0,0.0,0.24588852
1,1.0,0.5641217
0,0.0,0.009745856
1,1.0,0.6981051
1,0.0,0.28982085
1,0.0,0.10660675
1,0.0,0.12674162
0,1.0,0.5052674
1,0.0,0.29585677
1,1.0,0.8498919
1,1.0,0.5094978
1,1.0,0.9993791
1,1.0,0.63318896
0,0.0,0.058980975
0,0.0,0.07173817
1,1.0,0.67650986
0,0.0,0.08862337
1,0.0,0.28444192
1,0.0,0.27423453
0,0.0,0.18111067
1,1.0,0.9903235
1,1.0,0.9826191
0,0.0,0.06513558
0,0.0,0.03310012
1,0.0,0.3916191
0,0.0,0.03023761
1,0.0,0.22088376
0,0.0,0.06514749
0,0.0,0.10643418
0,0.0,0.023559459
0,0.0,0.2289059
0,0.0,0.03179742
0,0.0,0.010818382
0,0.0,0.028236402
1,1.0,0.57773495
1,0.0,0.444744
1,1.0,0.7768654
1,1.0,0.5118265
0,0.0,0.020235842
0,0.0,0.05918763
0,0.0,0.020390032
0,0.0,0.46142465
0,0.0,0.03587609
1,1.0,0.61880815
0,0.0,0.036910858
1,0.0,0.35902062
0,0.0,0.02821611
0,0.0,0.08601774
1,1.0,0.95334697
1,1.0,0.6394739
0,0.0,0.08077407
1,0.0,0.32438603
1,1.0,0.92952627
0,0.0,0.03428484
0,0.0,0.032223843
0,0.0,0.031239033
1,0.0,0.44251752
1,1.0,0.9461899
1,1.0,0.5574744
1,1.0,0.85064805
0,0.0,0.019957563
1,1.0,0.9950608
1,1.0,0.65083027
0,0.0,0.03795046
0,0.0,0.03331263
0,0.0,0.0651684
1,1.0,0.7883855
1,1.0,0.95260525
1,0.0,0.10528541
1,0.0,0.33225116
0,0.0,0.064026244
0,0.0,0.23778617
1,1.0,0.6524795
1,1.0,0.68964094
1,0.0,0.33561617
1,1.0,0.88735855
1,1.0,0.6393831
0,0.0,0.030733122
0,0.0,0.035003338
1,1.0,0.77699256
1,1.0,0.6831151
0,0.0,0.048024494
1,1.0,0.87889755
1,1.0,0.811437
0,0.0,0.025099576
0,0.0,0.041735712
0,0.0,0.019806951
1,0.0,0.47271255
0,0.0,0.06480621
0,0.0,0.17168342
0,0.0,0.027409988
0,0.0,0.05836953
0,0.0,0.074736506
0,1.0,0.82988435
0,0.0,0.1445344
1,0.0,0.10409873
0,0.0,0.06389064
0,0.0,0.010696998
1,0.0,0.4764692
1,0.0,0.1442024
0,1.0,0.5413536
1,1.0,0.8739389
0,0.0,0.021333296
0,0.0,0.040011246
1,1.0,0.9875989
1,0.0,0.47880507
0,0.0,0.030733434
1,0.0,0.25222343
1,0.0,0.11835613
1,1.0,0.5541482
1,1.0,0.50938773
1,1.0,0.50084394
1,1.0,0.5655855
1,0.0,0.21616197
0,0.0,0.2640085
1,0.0,0.09893514
0,0.0,0.034143552
1,0.0,0.35077453
0,0.0,0.040317427
0,0.0,0.033122744
1,0.0,0.123794585
0,0.0,0.035119645
1,0.0,0.4951829
0,0.0,0.03129588
1,1.0,0.75043523
1,0.0,0.33813858
1,0.0,0.12624538
0,0.0,0.037528966
1,0.0,0.12100357
1,1.0,0.5931691
0,0.0,0.31009477
1,1.0,0.5016461
1,1.0,0.78863573
0,0.0,0.03083759
1,1.0,0.9240875
1,0.0,0.31864938
0,0.0,0.037846684
1,1.0,0.52106667
0,0.0,0.1878666
1,1.0,0.87352705
1,1.0,0.89122874
0,0.0,0.14033872
0,0.0,0.028697802
0,0.0,0.09342701
1,1.0,0.52897054
1,1.0,0.8586316
0,0.0,0.020392822
1,1.0,0.81883526
1,1.0,0.98068726
1,0.0,0.3633993
1,0.0,0.09482055
0,0.0,0.030197712
1,1.0,0.97182655
0,0.0,0.030088646
0,0.0,0.052368227
0,0.0,0.012428237
1,1.0,0.96643305
1,1.0,0.8872055
0,0.0,0.034955043
1,1.0,0.8507139
0,0.0,0.04544388
0,0.0,0.39064002
0,1.0,0.85333794
0,0.0,0.07233068
1,1.0,0.90371233
0,0.0,0.06085204
0,0.0,0.027225945
0,0.0,0.061565522
0,0.0,0.010499246
1,0.0,0.3667209
0,0.0,0.042416405
0,0.0,0.02703386
0,0.0,0.029253826
0,0.0,0.023584314
